seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr8	101838710	101839930	1221	*	1222	*	5.73	6.36	3.32	3.03	9.54e-07	0.000169	Distal Intergenic	8	101715144	101734315	19172	2	26986	uc011lhd.1	-104395	PABPC1
chr4	40151018	40152374	1357	*	1358	*	6.06	6.66	3.97	2.69	9.8e-07	0.000172	Intron (uc003guy.4/55728, intron 16 of 17)	4	40198527	40246281	47755	1	399	uc003guz.2	-46153	RHOH
chr3	159749576	159751273	1698	*	1699	*	5.94	6.55	3.72	2.83	9.83e-07	0.000172	Intron (uc003fcw.1/uc003fcw.1, intron 3 of 9)	3	159706623	159713806	7184	1	3592	uc003fcx.3	42953	IL12A
chr10	105001079	105002339	1261	*	1262	*	5.42	6.06	2.81	3.25	9.91e-07	0.000172	Intron (uc001kwr.3/uc001kwr.3, intron 1 of 1)	10	105005644	105007773	2130	1	729020	uc009xxi.2	-3305	RPEL1
chr9	117415428	117416238	811	*	812	*	5.13	5.79	2.32	3.46	1e-06	0.000172	Distal Intergenic	9	117428714	117444369	15656	2	100505478	uc022bmg.1	28131	TEX48
chr1	23424755	23425955	1201	*	1202	*	5.61	6.22	3.27	2.95	1e-06	0.000172	Intron (uc001bgk.2/7798, intron 3 of 4)	1	23370798	23370865	68	1	100422866	uc021oid.1	53957	MIR3115
chr2	217268362	217269209	848	*	849	*	5.01	5.67	1.94	3.73	1.01e-06	0.000172	Distal Intergenic	2	217277137	217347774	70638	1	50485	uc002vgc.4	-7928	SMARCAL1
chr8	25027340	25028434	1095	*	1096	*	5.08	5.72	2.37	3.35	1.04e-06	0.000175	Distal Intergenic	8	25042287	25162809	120523	1	80005	uc003xef.3	-13853	DOCK5
chr1	44683008	44684246	1239	*	1240	*	5.12	5.77	2.42	3.35	1.04e-06	0.000175	Exon (uc010okt.1/55929, exon 5 of 6)	1	44679125	44686351	7227	1	55929	uc010oku.1	3883	DMAP1
chr8	142193292	142194374	1083	*	1084	*	6.23	6.81	4.26	2.54	1.05e-06	0.000176	Promoter	8	142194587	142205906	11320	1	22898	uc003ywa.1	-213	DENND3
chr20	43238141	43239502	1362	*	1363	*	5.73	6.34	3.48	2.85	1.07e-06	0.000176	Intron (uc002xmg.3/11142, intron 4 of 5)	20	43248163	43280376	32214	2	100	uc002xmj.3	40874	ADA
chr1	201011669	201012970	1302	*	1303	*	5.39	6.03	2.7	3.33	1.07e-06	0.000176	Exon (uc001gvv.3/779, exon 40 of 44)	1	200938514	200992828	54315	2	23046	uc010ppn.2	-18841	KIF21B
chr22	40920670	40921881	1212	*	1213	*	5.18	5.81	2.66	3.15	1.08e-06	0.000176	Intron (uc003ayw.1/57591, intron 3 of 14)	22	40806292	40859438	53147	2	57591	uc003ayv.1	-61232	MRTFA
chr1	12178109	12179767	1659	*	1660	*	6.35	6.95	4.21	2.74	1.08e-06	0.000176	Intron (uc001atq.3/943, intron 8 of 14)	1	12185958	12204264	18307	1	943	uc001atr.3	-6191	TNFRSF8
chr9	138454847	138455584	738	*	739	*	5.55	6.22	2.32	3.9	1.09e-06	0.000176	3' UTR	9	138453604	138458622	5019	1	5047	uc011mdp.1	1243	PAEP
chr5	78320438	78321504	1067	*	1068	*	5.04	5.69	2.27	3.42	1.12e-06	0.00018	Intron (uc003kfs.3/29958, intron 13 of 15)	5	78316500	78350171	33672	2	29958	uc011cte.1	28667	DMGDH
chr10	27512540	27513424	885	*	886	*	5.05	5.7	2.27	3.43	1.13e-06	0.000181	Intron (uc010qdm.3/91452, intron 3 of 11)	10	27484143	27529808	45666	2	91452	uc010qdm.3	16384	ACBD5
chr2	169997714	169999302	1589	*	1590	*	4.58	5.26	1	4.26	1.15e-06	0.000182	Exon (uc002ues.3/4036, exon 71 of 79)	2	169937617	169952677	15061	1	10170	uc010zde.2	60097	DHRS9
chr12	49907536	49908523	988	*	989	*	5.2	5.83	2.66	3.17	1.17e-06	0.000182	Exon (uc001rud.2/65244, exon 10 of 14)	12	49932940	49952077	19138	1	23416	uc001ruh.1	-24417	KCNH3
chr8	39891019	39892112	1094	*	1095	*	5.05	5.71	2.27	3.43	1.17e-06	0.000182	Distal Intergenic	8	39845262	39873910	28649	1	169355	uc003xnp.1	45757	IDO2
chr6	41814297	41815332	1036	*	1037	*	5.04	5.69	2.22	3.46	1.17e-06	0.000182	Intron (uc003ori.3/25862, intron 3 of 6)	6	41765383	41863099	97717	2	25862	uc003ori.3	47767	USP49
chr22	28143316	28145196	1881	*	1882	*	5	5.65	2.17	3.48	1.18e-06	0.000182	3' UTR	22	28144265	28187871	43607	2	4330	uc010gvg.4	42675	MN1
chr1	232771017	232772191	1175	*	1176	*	5.02	5.68	2.12	3.56	1.2e-06	0.000185	Distal Intergenic	1	232533712	232651243	117532	2	57568	uc001hvg.3	-119774	SIPA1L2
chr20	33357232	33358088	857	*	858	*	4.65	5.34	0.88	4.47	1.21e-06	0.000185	Intron (uc002xav.3/23054, intron 5 of 15)	20	33326702	33370207	43506	2	23054	uc021wce.1	12119	NCOA6
chr11	35843005	35844096	1092	*	1093	*	4.9	5.56	2	3.56	1.25e-06	0.000191	Distal Intergenic	11	35965612	36252841	287230	1	143458	uc001mwk.1	-121516	LDLRAD3
chr22	19896930	19898685	1756	*	1757	*	6.54	7.15	4.37	2.78	1.26e-06	0.000191	Intron (uc002zqj.1/10587, intron 8 of 17)	22	19863040	19920076	57037	2	10587	uc002zqj.1	21391	TXNRD2
chr1	17828306	17829676	1371	*	1372	*	5.92	6.51	3.86	2.66	1.29e-06	0.000194	Distal Intergenic	1	17846827	17909697	62871	1	55160	uc031pli.1	-17151	ARHGEF10L
chr15	68846050	68847007	958	*	959	*	4.72	5.4	1.32	4.08	1.32e-06	0.000197	Distal Intergenic	15	68871308	69020144	148837	1	10391	uc002arj.4	-24301	CORO2B
chr10	7162685	7164192	1508	*	1509	*	5.06	5.73	2	3.73	1.35e-06	2e-04	Distal Intergenic	10	7200586	7451303	250718	2	57713	uc009xio.2	287111	SFMBT2
chr4	74518917	74520160	1244	*	1245	*	5.7	6.32	3.39	2.93	1.36e-06	2e-04	Distal Intergenic	4	74437267	74486348	49082	2	166824	uc010iil.2	-32569	RASSF6
chr12	110537562	110538977	1416	*	1417	*	5.54	6.16	3.22	2.93	1.43e-06	0.000208	Distal Intergenic	12	110562140	110606250	44111	1	28981	uc001tqg.3	-23163	IFT81
chr3	72871174	72872201	1028	*	1029	*	4.75	5.42	1.5	3.92	1.44e-06	0.000208	Intron (uc003dpf.3/55164, intron 6 of 10)	3	72798428	72897598	99171	2	55164	uc003dpf.3	25397	SHQ1
chr7	36709989	36711335	1347	*	1348	*	5.07	5.74	2.06	3.68	1.44e-06	0.000208	Intron (uc003tfh.4/313, intron 3 of 20)	7	36552549	36764154	211606	2	313	uc003tfh.4	52819	AOAH
chr5	172720703	172721562	860	*	861	*	4.59	5.27	1.22	4.05	1.49e-06	0.000213	Distal Intergenic	5	172741726	172754724	12999	2	8614	uc003mcn.1	33162	STC2
chr2	30313669	30314466	798	*	799	*	5.06	5.71	2.32	3.39	1.49e-06	0.000213	Distal Intergenic	2	30369750	30383399	13650	1	51646	uc002rmz.4	-55284	YPEL5
chr4	71517733	71518917	1185	*	1186	*	4.59	5.3	0.42	4.88	1.5e-06	0.000214	Distal Intergenic	4	71521258	71532348	11091	2	3512	uc003hfn.4	13431	JCHAIN
chr6	143748058	143748926	869	*	870	*	4.99	5.65	2.06	3.59	1.52e-06	0.000214	3' UTR	6	143754968	143763814	8847	2	134637	uc003qjk.1	14888	ADAT2
chr6	26341661	26342984	1324	*	1325	*	6.43	7.04	4.26	2.77	1.53e-06	0.000215	Distal Intergenic	6	26365398	26378540	13143	1	11118	uc010jqh.2	-22414	BTN3A2
chr2	113698883	113700266	1384	*	1385	*	5.64	6.26	3.32	2.94	1.55e-06	0.000215	Distal Intergenic	2	113672770	113676458	3689	1	27178	uc002tin.3	26113	IL37
chr8	37781724	37782864	1141	*	1142	*	5.07	5.7	2.55	3.15	1.55e-06	0.000215	Distal Intergenic	8	37791800	37797647	5848	2	137362	uc011lbj.1	14783	GOT1L1
chr14	68303091	68304331	1241	*	1242	*	4.84	5.49	2.06	3.44	1.58e-06	0.000218	Intron (uc010aqq.3/5890, intron 4 of 6)	14	68286496	69196935	910440	1	5890	uc001xkg.2	16595	RAD51B
chr4	616157	617028	872	*	873	*	4.73	5.4	1.5	3.9	1.58e-06	0.000218	Distal Intergenic	4	619363	664681	45319	1	5158	uc003gao.4	-2335	PDE6B
chr8	102313190	102314256	1067	*	1068	*	4.67	5.37	0.59	4.79	1.6e-06	0.000219	Distal Intergenic	8	102381121	102381823	703	1	83955	uc003ykc.1	-66865	NACA4P
chr1	95270930	95272081	1152	*	1153	*	6.05	6.67	3.72	2.95	1.64e-06	0.000222	Intron (uc001dqu.3/uc001dqu.3, intron 1 of 4)	1	95285898	95360803	74906	1	126969	uc001dqv.5	-13817	SLC44A3
chr15	73928078	73929581	1504	*	1505	*	5.28	5.9	2.88	3.02	1.65e-06	0.000222	Distal Intergenic	15	73852344	73925753	73410	2	27020	uc010ula.2	-2325	NPTN
chr1	111323138	111324047	910	*	911	*	4.61	5.29	1.42	3.87	1.67e-06	0.000223	Distal Intergenic	1	111413821	111442558	28738	1	963	uc001dzw.3	-89774	CD53
chr21	34312351	34313552	1202	*	1203	*	4.66	5.33	1.42	3.91	1.7e-06	0.000226	Distal Intergenic	21	34398216	34401503	3288	1	10215	uc002yqx.2	-84664	OLIG2
chr3	127370551	127372006	1456	*	1457	*	5.91	6.51	3.74	2.77	1.74e-06	0.000228	Intron (uc003ejq.3/50512, intron 2 of 7)	3	127391781	127399769	7989	1	80325	uc003ejr.3	-19775	ABTB1
chr1	108324539	108325519	981	*	982	*	4.61	5.28	1.42	3.87	1.76e-06	0.000228	Intron (uc001dvk.1/10451, intron 2 of 26)	1	108113782	108231126	117345	2	10451	uc010ouv.1	-93413	VAV3
chr1	41417736	41419673	1938	*	1939	*	6.18	6.79	3.99	2.8	1.76e-06	0.000228	Distal Intergenic	1	41445007	41478235	33229	1	1503	uc001cgk.4	-25334	CTPS1
chr19	856356	857491	1136	*	1137	*	5.44	6.07	3.03	3.03	1.77e-06	0.000228	Downstream (<=300bp)	19	859665	863610	3946	1	1675	uc002lqc.3	-2174	CFD
chr19	6299228	6300589	1362	*	1363	*	5.6	6.21	3.39	2.81	1.77e-06	0.000228	Distal Intergenic	19	6210392	6279959	69568	2	4298	uc002mek.3	-19269	MLLT1
chr9	101298696	101299543	848	*	849	*	4.46	5.17	0.22	4.94	1.77e-06	0.000228	Intron (uc004ays.3/9568, intron 3 of 18)	9	101050364	101471479	421116	2	9568	uc004ays.3	171936	GABBR2
chr9	36102539	36103845	1307	*	1308	*	5.88	6.5	3.57	2.93	1.78e-06	0.000228	Intron (uc003zyv.3/8434, intron 12 of 20)	9	36136742	36151768	15027	1	152007	uc011lpj.1	-32897	GLIPR2
chr11	12257488	12258778	1291	*	1292	*	4.97	5.61	2.27	3.34	1.8e-06	0.00023	Exon (uc010rch.1/9645, exon 16 of 23)	11	12260983	12285331	24349	1	9645	uc001mkf.3	-2205	MICAL2
chr8	144129376	144130256	881	*	882	*	5.08	5.73	2.42	3.31	1.81e-06	0.00023	Intron (uc003yxp.1/286122, intron 4 of 5)	8	144120679	144135720	15042	1	286122	uc003yxr.1	8697	LINC02904
chr2	192419512	192420470	959	*	960	*	5.41	6.03	3.03	3	1.89e-06	0.000238	Distal Intergenic	2	192542798	192553248	10451	1	64859	uc002usw.3	-122328	NABP1
chr14	71180249	71181456	1208	*	1209	*	5.48	6.1	3.14	2.95	1.9e-06	0.000238	Distal Intergenic	14	71194854	71250162	55309	2	4293	uc001xmk.3	68706	MAP3K9
chr2	223572665	223574071	1407	*	1408	*	5.96	6.56	3.81	2.76	1.94e-06	0.000241	Intron (uc010fws.1/116255, intron 5 of 5)	2	223553049	223574649	21601	1	116255	uc010fwt.1	19616	MOGAT1
chr13	21069178	21070188	1011	*	1012	*	4.68	5.34	1.74	3.61	1.96e-06	0.000241	Intron (uc001une.3/51084, intron 2 of 7)	13	20977806	21100012	122207	2	51084	uc001une.3	29824	CRYL1
chr9	134053178	134054578	1401	*	1402	*	5.82	6.42	3.64	2.77	1.97e-06	0.000241	3' UTR	9	134062676	134109091	46416	1	8021	uc010mzg.3	-8098	NUP214
chr5	169652235	169653628	1394	*	1395	*	4.81	5.47	2	3.46	1.97e-06	0.000241	Distal Intergenic	5	169659950	169673235	13286	1	133874	uc010jjn.3	-6322	C5orf58
chr4	89739556	89740603	1048	*	1049	*	5.05	5.7	2.32	3.37	1.97e-06	0.000241	Intron (uc003hsb.2/10144, intron 1 of 17)	4	89647105	89744512	97408	2	10144	uc003hsb.2	3909	FAM13A
chr22	17555543	17557169	1627	*	1628	*	6.11	6.72	3.81	2.91	2.03e-06	0.000247	Distal Intergenic	22	17565849	17578399	12551	1	23765	uc031rwe.1	-8680	IL17RA
chr2	231475451	231477032	1582	*	1583	*	5.46	6.07	3.22	2.85	2.06e-06	0.00025	Distal Intergenic	2	231555636	231565244	9609	2	151475	uc002vqw.1	88212	LINC01907
chr17	34302439	34304370	1932	*	1933	*	5.82	6.43	3.59	2.84	2.09e-06	0.000252	3' UTR	17	34303535	34308523	4989	2	6360	uc002hkl.3	4153	CCL16
chr1	112257262	112258445	1184	*	1185	*	5.68	6.28	3.59	2.69	2.1e-06	0.000252	Exon (uc001ebn.1/uc001ebn.1, exon 1 of 1)	1	112264686	112282046	17361	2	55924	uc001ebo.2	23601	INKA2
chr14	71605308	71607041	1734	*	1735	*	6.51	7.12	4.16	2.97	2.11e-06	0.000252	Distal Intergenic	14	71568700	71582099	13400	1	22990	uc001xmp.2	36608	PCNX1
chr19	54992167	54993246	1080	*	1081	*	5.44	6.05	3.2	2.86	2.13e-06	0.000253	Distal Intergenic	19	54976210	54984422	8213	2	148170	uc002qfz.1	-7745	CDC42EP5
chr17	2731266	2732617	1352	*	1353	*	5.82	6.42	3.72	2.7	2.14e-06	0.000253	Intron (uc010ckd.3/23108, intron 2 of 24)	17	2699732	2941035	241304	1	23108	uc010cke.3	31534	RAP1GAP2
chr20	19765260	19766494	1235	*	1236	*	5.61	6.22	3.3	2.92	2.15e-06	0.000253	Distal Intergenic	20	19867165	19983103	115939	1	54453	uc002wro.2	-100671	RIN2
chr1	161261103	161262075	973	*	974	*	5.26	5.92	2.37	3.55	2.19e-06	0.000257	Distal Intergenic	1	161274525	161279762	5238	2	4359	uc001gaf.4	17687	MPZ
chr22	24720567	24721603	1037	*	1038	*	4.65	5.32	1.42	3.9	2.21e-06	0.000258	Intron (uc002zzv.4/23384, intron 5 of 15)	22	24738076	24813708	75633	1	23384	uc021wnf.1	-16473	SPECC1L
chr12	65950092	65951056	965	*	966	*	4.51	5.19	1	4.19	2.27e-06	0.000264	Exon (uc010ssu.2/uc010ssu.2, exon 1 of 3)	12	66217437	66221867	4431	1	8091	uc001ssp.1	-266381	HMGA2
chr1	10487665	10488870	1206	*	1207	*	5.05	5.69	2.5	3.19	2.33e-06	0.000268	Distal Intergenic	1	10490159	10512060	21902	1	100526739	uc001arf.3	-1289	CENPS-CORT
chr7	22626140	22627974	1835	*	1836	*	5.22	5.85	2.7	3.15	2.38e-06	0.000272	Distal Intergenic	7	22602956	22613617	10662	1	100506178	uc003svi.2	23184	STEAP1B-AS1
chr17	34273580	34274988	1409	*	1410	*	5.44	6.05	3.2	2.86	2.4e-06	0.000274	Distal Intergenic	17	34261523	34270703	9181	2	57151	uc002hkk.2	-2877	LYZL6
chr9	100160768	100162264	1497	*	1498	*	5.9	6.51	3.72	2.79	2.42e-06	0.000274	Distal Intergenic	9	100153119	100158973	5855	2	286359	uc010msn.3	-1795	LOC286359
chr11	57294244	57295059	816	*	817	*	4.68	5.37	1.12	4.25	2.43e-06	0.000274	Distal Intergenic	11	57295936	57298232	2297	2	26519	uc001nkm.1	3173	TIMM10
chr1	222181917	222182846	930	*	931	*	4.64	5.32	1.32	3.99	2.44e-06	0.000274	Distal Intergenic	1	221874764	221915516	40753	2	11221	uc001hmz.2	-266401	DUSP10
chr17	34295983	34297505	1523	*	1524	*	5.9	6.55	3.12	3.43	2.59e-06	0.000289	Distal Intergenic	17	34303535	34308523	4989	2	6360	uc002hkl.3	11018	CCL16
chr9	93795843	93796878	1036	*	1037	*	4.85	5.54	1.22	4.32	2.59e-06	0.000289	Distal Intergenic	9	93825576	93837414	11839	2	100129316	uc004ard.1	40536	LOC100129316
chr16	24021416	24022494	1079	*	1080	*	5.28	5.9	2.91	3	2.6e-06	0.000289	Intron (uc002dmd.3/5579, intron 3 of 16)	16	23847300	24231932	384633	1	5579	uc002dme.3	174116	PRKCB
chr15	65022834	65024276	1443	*	1444	*	5.44	6.05	3.17	2.88	2.62e-06	0.00029	Distal Intergenic	15	64979773	64995462	15690	2	4947	uc002ano.2	-27372	OAZ2
chr19	47713724	47714789	1066	*	1067	*	5.36	5.98	3	2.98	2.64e-06	0.00029	3' UTR	19	47730199	47730278	80	1	100422899	uc021uwk.1	-15410	MIR3190
chr11	110071706	110073019	1314	*	1315	*	5.29	5.92	2.91	3.01	2.66e-06	0.00029	Intron (uc009yxx.1/5962, intron 14 of 16)	11	110100166	110107396	7231	2	5962	uc001pks.3	34377	RDX
chr4	84177339	84178093	755	*	756	*	4.47	5.16	0.59	4.58	2.66e-06	0.00029	Distal Intergenic	4	84184977	84200267	15291	2	27235	uc003hof.3	22174	COQ2
chr9	132552271	132553203	933	*	934	*	5	5.65	2.32	3.33	2.67e-06	0.00029	Distal Intergenic	9	132565432	132573560	8129	1	27348	uc004byk.1	-12229	TOR1B
chr20	48461609	48463569	1961	*	1962	*	5.85	6.44	3.77	2.67	2.7e-06	0.000292	5' UTR	20	48481276	48500795	19520	1	23315	uc010gic.3	-17707	SLC9A8
chr21	46548265	46549797	1533	*	1534	*	5.42	6.03	3.22	2.8	2.74e-06	0.000296	5' UTR	21	46572523	46596579	24057	1	104	uc011afo.1	-22726	ADARB1
chr5	60954102	60954970	869	*	870	*	4.78	5.43	2	3.43	2.75e-06	0.000296	Exon (uc003jsu.1/uc003jsu.1, exon 5 of 5)	5	60933636	61002362	68727	1	285668	uc003jst.1	20466	C5orf64
chr2	27239313	27240319	1007	*	1008	*	4.45	5.13	1.12	4.01	2.78e-06	0.000297	Intron (uc002rhw.3/22924, intron 1 of 6)	2	27237633	27246846	9214	1	22924	uc010yld.2	1680	MAPRE3
chr11	13259985	13260942	958	*	959	*	4.69	5.35	1.74	3.62	2.81e-06	0.000298	Distal Intergenic	11	13299325	13408812	109488	1	406	uc001mko.3	-38383	BMAL1
chr1	151707038	151708333	1296	*	1297	*	5.32	5.95	2.84	3.11	2.82e-06	0.000298	Distal Intergenic	1	151694013	151702082	8070	1	284485	uc010pdj.1	13025	RIIAD1
chr3	40358109	40359212	1104	*	1105	*	5.34	5.95	3.12	2.83	2.84e-06	0.000298	Distal Intergenic	3	40214638	40351189	136552	2	440952	uc003ckb.3	-6920	EIF1B-AS1
chr9	108177377	108178460	1084	*	1085	*	4.84	5.5	2	3.5	2.84e-06	0.000298	Intron (uc004bco.1/23446, intron 10 of 10)	9	108210315	108234416	24102	1	83856	uc004bcp.3	-31855	FSD1L
chr16	9127091	9127982	892	*	893	*	4.74	5.42	1.5	3.91	2.85e-06	0.000298	Distal Intergenic	16	9185537	9213555	28019	1	29035	uc002czm.3	-57555	HAPSTR1
chr20	33166196	33167611	1416	*	1417	*	4.44	5.13	1	4.12	2.86e-06	0.000298	Intron (uc002xas.3/128869, intron 10 of 11)	20	33146501	33148149	1649	1	84557	uc002xaq.2	19695	MAP1LC3A
chr1	160723711	160725658	1948	*	1949	*	5.38	6.03	2.63	3.41	2.91e-06	0.000301	3' UTR	1	160709077	160724601	15525	1	57823	uc010pjr.2	14634	SLAMF7
chr14	90380971	90382213	1243	*	1244	*	4.94	5.58	2.22	3.36	2.93e-06	0.000302	Intron (uc001xxs.3/90141, intron 5 of 5)	14	90263469	90420867	157399	2	90141	uc001xxs.3	38654	EFCAB11
chr6	3732470	3733524	1055	*	1056	*	5.25	5.89	2.63	3.26	2.99e-06	0.000306	Intron (uc003mvt.2/221749, intron 3 of 4)	6	3722836	3752246	29411	2	221749	uc003mvt.2	18722	PXDC1
chr17	30169174	30170578	1405	*	1406	*	5.58	6.18	3.42	2.76	3.02e-06	0.000307	Distal Intergenic	17	30178884	30186326	7443	2	55352	uc002hgp.3	15748	COPRS
chr5	133519668	133520859	1192	*	1193	*	5.63	6.23	3.52	2.7	3.04e-06	0.000307	Distal Intergenic	5	133492082	133512724	20643	2	6500	uc003kzd.4	-6944	SKP1
chr8	57006088	57006941	854	*	855	*	4.46	5.14	0.87	4.27	3.05e-06	0.000307	Distal Intergenic	8	56985368	56987140	1773	2	6224	uc003xsn.2	-18948	RPS20
chr19	52171522	52173210	1689	*	1690	*	5.01	5.64	2.55	3.09	3.06e-06	0.000307	Distal Intergenic	19	52145806	52150132	4327	2	100049587	uc002pxf.4	-21390	SIGLEC14
chr9	112979422	112980847	1426	*	1427	*	5.38	5.99	3.09	2.9	3.07e-06	0.000307	Distal Intergenic	9	112961846	112970413	8568	2	401546	uc011lwk.2	-9009	C9orf152
chr6	159429554	159430359	806	*	807	*	5.7	6.3	3.52	2.78	3.1e-06	0.00031	Distal Intergenic	6	159398266	159421198	22933	2	83861	uc010kju.3	-8356	RSPH3
chr7	137692980	137694366	1387	*	1388	*	5.64	6.26	3.27	2.99	3.17e-06	0.000315	Intron (uc011kqb.1/6718, intron 2 of 7)	7	137687070	137790175	103106	1	6718	uc011kqd.1	5910	AKR1D1
chr10	92671127	92672239	1113	*	1114	*	4.72	5.37	1.94	3.43	3.21e-06	0.000318	3' UTR	10	92671857	92681032	9176	2	27063	uc001khe.1	8793	ANKRD1
chr12	49147138	49147824	687	*	688	*	4.63	5.3	1.32	3.98	3.32e-06	0.000324	Intron (uc001rsg.4/255411, intron 1 of 3)	12	49165758	49165820	63	2	100616262	uc021qxl.2	17996	MIR4701
chr1	168408570	168410029	1460	*	1461	*	5.71	6.33	3.37	2.96	3.32e-06	0.000324	Distal Intergenic	1	168369427	168391894	22468	2	100505918	uc021pem.1	-16676	LOC100505918
chr10	101805355	101806940	1586	*	1587	*	5.78	6.37	3.76	2.62	3.34e-06	0.000325	Intron (uc001kql.2/1369, intron 8 of 8)	10	101802065	101841642	39578	2	1369	uc001kql.2	34702	CPN1
chr15	67749113	67750144	1032	*	1033	*	4.91	5.56	2.12	3.45	3.47e-06	0.000335	Intron (uc002aqo.2/64799, intron 16 of 20)	15	67807260	67813311	6052	2	100506686	uc021spg.1	63167	IQCH-AS1
chr3	119277205	119279126	1922	*	1923	*	5.38	5.98	3.17	2.81	3.47e-06	0.000335	Promoter	3	119243140	119278481	35342	2	941	uc003ecq.3	0	CD80
chr6	166813842	166815070	1229	*	1230	*	5.86	6.43	3.91	2.53	3.54e-06	0.00034	Distal Intergenic	6	166782325	166796501	14177	2	51660	uc010kkj.2	-17341	MPC1
chr17	71365449	71366695	1247	*	1248	*	5.84	6.42	3.84	2.58	3.6e-06	0.000344	Intron (uc002jjt.4/54549, intron 17 of 25)	17	71330523	71398280	67758	2	54549	uc002jjt.4	31585	SDK2
chr3	4391782	4393284	1503	*	1504	*	4.95	5.6	2.27	3.32	3.61e-06	0.000344	Intron (uc003bps.2/285362, intron 8 of 12)	3	4345297	4358949	13653	1	6419	uc010hbx.3	46485	SETMAR
chr22	26168269	26169937	1669	*	1670	*	5.74	6.34	3.61	2.73	3.64e-06	0.000346	5' UTR	22	26165994	26423732	257739	1	84700	uc011akb.1	2275	MYO18B
chr1	16334906	16336119	1214	*	1215	*	5.41	6.01	3.2	2.81	3.67e-06	0.000347	Distal Intergenic	1	16330731	16333184	2454	1	149563	uc001axn.3	4175	SRARP
chr8	8130551	8131971	1421	*	1422	*	5.32	5.94	3	2.94	3.71e-06	0.00035	Distal Intergenic	8	8086092	8102387	16296	1	286042	uc003wsf.4	44459	FAM86B3P
chr2	198055720	198057088	1369	*	1370	*	5.09	5.71	2.7	3.01	3.79e-06	0.000355	Intron (uc021vuj.1/91526, intron 1 of 27)	2	197859250	198062762	203513	2	91526	uc021vuk.2	5674	ANKRD44
chr12	52557124	52558606	1483	*	1484	*	6.23	6.8	4.35	2.46	3.8e-06	0.000355	Distal Intergenic	12	52562780	52579533	16754	2	144501	uc001rzw.3	20927	KRT80
chr2	152218901	152220775	1875	*	1876	*	5.25	5.88	2.84	3.04	3.81e-06	0.000355	Exon (uc002txk.3/7130, exon 2 of 6)	2	152224848	152224925	78	1	100616392	uc021vqz.1	-4073	MIR4773-1
chr1	44783472	44784446	975	*	976	*	4.42	5.12	0.42	4.7	3.87e-06	0.000359	Intron (uc010okv.2/79033, intron 2 of 6)	1	44686742	44818597	131856	2	79033	uc010okv.2	34151	ERI3
chr19	7632730	7634000	1271	*	1272	*	5.99	6.58	3.94	2.64	3.87e-06	0.000359	Distal Intergenic	19	7660788	7683196	22409	1	57662	uc002mgu.4	-26788	CAMSAP3
chr2	24604802	24605919	1118	*	1119	*	4.67	5.34	1.59	3.75	3.92e-06	0.000362	Distal Intergenic	2	24509081	24583397	74317	2	50618	uc010eyd.2	-21405	ITSN2
chr11	76517880	76519026	1147	*	1148	*	5.05	5.67	2.66	3	3.99e-06	0.000367	Distal Intergenic	11	76494285	76509198	14914	1	25987	uc001oxt.3	23595	TSKU
chr12	105446477	105447355	879	*	880	*	4.9	5.55	2.12	3.43	4.05e-06	0.000368	5' UTR	12	105413562	105460443	46882	2	160428	uc009zuo.3	13088	ALDH1L2
chr10	90694379	90695720	1342	*	1343	*	5.48	6.1	3.22	2.87	4.05e-06	0.000368	3' UTR	10	90694831	90712580	17750	2	59	uc001kfp.3	16860	ACTA2
chr20	33795888	33796836	949	*	950	*	4.95	5.59	2.32	3.27	4.06e-06	0.000368	Intron (uc010zuv.2/55741, intron 5 of 13)	20	33814539	33864804	50266	1	10893	uc002xbu.2	-17703	MMP24
chr12	133005595	133006985	1391	*	1392	*	5.98	6.56	4.06	2.5	4.06e-06	0.000368	Distal Intergenic	12	133067157	133161773	94617	1	57666	uc001ukf.3	-60172	FBRSL1
chr12	52476530	52478236	1707	*	1708	*	6.28	6.87	4.2	2.67	4.09e-06	0.000369	Exon (uc009zme.2/uc009zme.2, exon 2 of 3)	12	52463758	52471279	7522	1	60673	uc009zmd.3	12772	ATG101
chr9	89951179	89952817	1639	*	1640	*	5.31	5.94	2.77	3.17	4.14e-06	0.000373	Distal Intergenic	9	90112658	90323549	210892	1	1612	uc004apc.3	-159841	DAPK1
chr1	20521472	20522290	819	*	820	*	4.4	5.08	1	4.08	4.18e-06	0.000374	Distal Intergenic	1	20512578	20519942	7365	1	127733	uc001bdb.3	8894	UBXN10
chr10	102193155	102194085	931	*	932	*	5.06	5.71	2.37	3.34	4.18e-06	0.000374	Distal Intergenic	10	102222812	102243399	20588	1	7479	uc001krb.3	-28727	WNT8B
chr7	127848367	127850610	2244	*	2245	*	6.25	6.82	4.36	2.46	4.24e-06	0.000376	Promoter	7	127847925	127847996	72	1	406917	uc011koi.2	442	MIR129-1
chr6	149511115	149512044	930	*	931	*	4.97	5.62	2.12	3.51	4.24e-06	0.000376	Distal Intergenic	6	149539759	149732747	192989	1	23118	uc011eec.2	-27715	TAB2
chr2	119931369	119932757	1389	*	1390	*	5.69	6.27	3.66	2.61	4.26e-06	0.000377	Distal Intergenic	2	119913819	119916471	2653	2	165257	uc002tlo.2	-14898	C1QL2
