seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr9	139497085	139497536	452	*	453	*	2.45	0.65	3.5	-2.85	0.00293	0.0142	Distal Intergenic	9	139553308	139567130	13823	1	51162	uc004cid.3	-55772	EGFL7
chr11	65342926	65345620	2695	*	2696	*	6.66	5.61	7.49	-1.88	0.00293	0.0142	Promoter	11	65343509	65360116	16608	1	254102	uc001oeo.4	0	EHBP1L1
chr3	52089683	52091023	1341	*	1342	*	5.16	4.13	5.98	-1.85	0.00295	0.0142	Promoter	3	52082937	52090461	7525	2	1849	uc003dct.3	0	DUSP7
chr20	62710494	62711561	1068	*	1069	*	5.21	4.08	6.07	-1.98	0.00295	0.0142	Promoter	20	62704535	62710845	6311	2	10287	uc002yhy.3	0	RGS19
chr1	245081888	245082338	451	*	452	*	3.74	2.09	4.76	-2.67	0.00295	0.0143	Distal Intergenic	1	245133171	245251148	117978	1	84288	uc001ibc.2	-50833	EFCAB2
chr16	87984891	87985746	856	*	857	*	5.02	3.43	6.02	-2.58	0.00295	0.0143	Promoter	16	87985038	88110924	125887	1	54971	uc002fkp.3	0	BANP
chr17	3866878	3868167	1290	*	1291	*	5.2	3.97	6.1	-2.13	0.00297	0.0143	Promoter	17	3827163	3867758	40596	2	489	uc002fwx.2	0	ATP2A3
chr20	62485289	62487164	1876	*	1877	*	5.48	4.55	6.26	-1.71	0.00297	0.0143	Distal Intergenic	20	62492566	62494341	1776	1	140701	uc002ygx.1	-5402	ABHD16B
chr18	59992209	59992858	650	*	651	*	3.81	2.35	4.77	-2.43	0.00298	0.0144	Promoter	18	59992520	60054943	62424	1	8792	uc002lin.4	0	TNFRSF11A
chr19	10712824	10713606	783	*	784	*	4.69	3.53	5.56	-2.03	0.00299	0.0144	Promoter	19	10713121	10755235	42115	1	57153	uc002mpe.4	0	SLC44A2
chr11	1967917	1969427	1511	*	1512	*	6.62	5.53	7.46	-1.93	0.003	0.0144	Promoter	11	1968502	1977839	9338	1	6150	uc001lux.3	0	MRPL23
chr1	26856156	26856885	730	*	731	*	4.44	3.13	5.36	-2.23	0.00302	0.0145	Promoter	1	26856249	26901520	45272	1	6195	uc001bmr.1	0	RPS6KA1
chr12	6419290	6420167	878	*	879	*	4.19	2.7	5.16	-2.46	0.00302	0.0145	Promoter	12	6419602	6437672	18071	1	55200	uc001qnr.3	0	PLEKHG6
chr2	219724028	219724765	738	*	739	*	3.13	1.44	4.16	-2.71	0.00302	0.0145	Promoter	2	219724546	219738954	14409	1	7475	uc002vjc.1	0	WNT6
chr3	32858637	32859059	423	*	424	*	2.83	0.86	3.91	-3.05	0.00304	0.0145	Promoter	3	32859510	32933771	74262	1	131405	uc003cff.3	-451	TRIM71
chr14	93581181	93582925	1745	*	1746	*	6.03	4.98	6.85	-1.88	0.00307	0.0146	Promoter	14	93403259	93582263	179005	2	3705	uc001ybe.2	0	ITPK1
chr9	99179826	99180610	785	*	786	*	4.08	2.78	5	-2.22	0.00307	0.0146	Promoter	9	99148225	99180669	32445	2	195828	uc004awf.3	59	ZNF367
chr19	45249578	45252706	3129	*	3130	*	8.28	6.88	9.23	-2.35	0.00309	0.0147	Promoter	19	45251978	45263301	11324	1	602	uc010xxe.2	0	BCL3
chr19	54926391	54927144	754	*	755	*	3.96	2.55	4.92	-2.37	0.00309	0.0147	Promoter	19	54926605	54947351	20747	1	57348	uc010yey.2	0	TTYH1
chr5	177631449	177632499	1051	*	1052	*	4.45	3.22	5.35	-2.13	0.00311	0.0148	Promoter	5	177631508	177638184	6677	1	3182	uc003miu.3	0	HNRNPAB
chr15	74284254	74284856	603	*	604	*	4.1	2.73	5.04	-2.31	0.00312	0.0148	Promoter	15	74275559	74284689	9131	2	9399	uc002awe.4	0	STOML1
chr4	183838097	183838841	745	*	746	*	3.95	2.33	4.96	-2.62	0.00312	0.0148	Promoter	4	183811244	183838630	27387	2	1635	uc003ivf.3	0	DCTD
chr20	3767039	3767792	754	*	755	*	5.3	3.76	6.29	-2.54	0.00312	0.0148	Promoter	20	3764498	3767337	2840	2	1059	uc002wjk.3	0	CENPB
chr17	27919801	27920450	650	*	651	*	3.52	2.12	4.47	-2.35	0.00312	0.0148	Promoter	17	27920527	27941779	21253	1	124930	uc002hei.3	-77	ANKRD13B
chr20	61492019	61493474	1456	*	1457	*	4.15	2.41	5.19	-2.78	0.00315	0.0149	Promoter	20	61472467	61492109	19643	2	10732	uc002ydo.3	0	TCFL5
chr1	9749275	9750192	918	*	919	*	4.6	3.57	5.42	-1.85	0.00316	0.0149	Intron (uc001aqa.2/5293, intron 1 of 3)	1	9751525	9789172	37648	1	5293	uc010oaf.2	-1333	PIK3CD
chr17	17603576	17604158	583	*	584	*	3.41	1.95	4.38	-2.43	0.00317	0.015	Intron (uc002grm.3/10743, intron 1 of 5)	17	17584787	17714765	129979	1	10743	uc002grm.3	18789	RAI1
chr3	53079285	53080867	1583	*	1584	*	4.95	3.78	5.83	-2.05	0.00318	0.015	Promoter	3	52937583	53080089	142507	2	51460	uc003dgh.3	0	SFMBT1
chr17	76164242	76166026	1785	*	1786	*	5.9	4.92	6.7	-1.78	0.00318	0.015	Promoter	17	76164671	76168801	4131	1	9144	uc002jut.3	0	SYNGR2
chr17	40688135	40688743	609	*	610	*	4.67	3.17	5.65	-2.48	0.00319	0.015	Promoter	17	40687951	40696466	8516	1	4669	uc002hzv.3	184	NAGLU
chr19	1274994	1275903	910	*	911	*	4.41	3.16	5.32	-2.16	0.00319	0.015	Promoter	19	1275520	1279243	3724	1	55009	uc002lrw.4	0	FAM174C
chr19	1940489	1942878	2390	*	2391	*	6.46	5.57	7.22	-1.65	0.00321	0.0151	Promoter	19	1941161	1981336	40176	1	1455	uc002lul.4	0	CSNK1G2
chr15	75118745	75119266	522	*	523	*	3.19	1.5	4.21	-2.71	0.00321	0.0151	Promoter	15	75117817	75124136	6320	1	594855	uc002ayu.1	928	CPLX3
chr1	27152909	27153604	696	*	697	*	3.73	2.3	4.68	-2.38	0.00322	0.0151	Promoter	1	27153201	27182211	29011	1	84243	uc001bnb.3	0	ZDHHC18
chr14	53619774	53620293	520	*	521	*	3.34	1.63	4.37	-2.74	0.00322	0.0151	Promoter	14	53503458	53620046	116589	2	80821	uc001xah.3	0	DDHD1
chr5	10760534	10761986	1453	*	1454	*	5.9	4.5	6.85	-2.35	0.00322	0.0151	Promoter	5	10679342	10761387	82046	2	1611	uc003jez.4	0	DAP
chr7	2685951	2688265	2315	*	2316	*	6.01	5.22	6.72	-1.5	0.00323	0.0151	Promoter	7	2687052	2704436	17385	1	80727	uc010ksn.3	0	TTYH3
chr19	3358372	3361479	3108	*	3109	*	6.48	5.53	7.27	-1.74	0.00323	0.0151	Promoter	19	3359561	3469215	109655	1	4782	uc002lxo.3	0	NFIC
chr8	143533994	143534819	826	*	827	*	4.59	2.96	5.61	-2.64	0.00324	0.0151	Distal Intergenic	8	143545377	143626368	80992	1	575	uc003ywm.3	-10558	ADGRB1
chr19	30433272	30433823	552	*	553	*	3.03	1.37	4.05	-2.68	0.00324	0.0151	Promoter	19	30433146	30507519	74374	1	8725	uc002nss.3	126	URI1
chr4	2793424	2797790	4367	*	4368	*	7.43	6.4	8.25	-1.85	0.00324	0.0151	Promoter	4	2794750	2826923	32174	1	6452	uc010icn.2	0	SH3BP2
chr22	31579901	31580403	503	*	504	*	3.21	1.89	4.13	-2.25	0.00324	0.0151	Intron (uc010gwh.3/91445, intron 1 of 7)	22	31556138	31603005	46868	1	91445	uc011alm.2	23763	RNF185
chr10	135043212	135044573	1362	*	1363	*	4.74	3.3	5.7	-2.4	0.00325	0.0151	Promoter	10	135043778	135045062	1285	1	8433	uc001lmc.3	0	UTF1
chr12	122241348	122243232	1885	*	1886	*	5.87	5.08	6.58	-1.5	0.00325	0.0151	Promoter	12	122242638	122261655	19018	1	23067	uc021rfg.1	0	SETD1B
chr12	131323239	131324065	827	*	828	*	4.4	3.23	5.27	-2.03	0.00329	0.0153	Promoter	12	131274145	131323819	49675	2	2054	uc001uio.4	0	STX2
chr16	89988895	89990247	1353	*	1354	*	4.77	3.72	5.6	-1.89	0.00329	0.0153	Promoter	16	89989687	90000546	10860	1	10381	uc010cja.3	0	TUBB3
chr14	100704329	100704960	632	*	633	*	3.74	1.92	4.8	-2.88	0.00329	0.0153	Promoter	14	100705102	100745371	40270	1	7528	uc001ygy.2	-142	YY1
chr17	80408063	80408838	776	*	777	*	4.49	3.34	5.35	-2.01	0.0033	0.0153	Promoter	17	80400463	80408707	8245	2	79415	uc002kfa.3	0	CYBC1
chr1	10754768	10755608	841	*	842	*	3.88	2.19	4.91	-2.72	0.00333	0.0154	Promoter	1	10713041	10754507	41467	2	54897	uc009vmx.2	-261	CASZ1
chr22	50638126	50640144	2019	*	2020	*	5.67	4.46	6.55	-2.09	0.00333	0.0154	Promoter	22	50639408	50656045	16638	1	83642	uc021wry.1	0	SELENOO
chr9	139420775	139426010	5236	*	5237	*	7	6.2	7.71	-1.51	0.00333	0.0154	Intron (uc004chz.3/4851, intron 2 of 33)	9	139414020	139414078	59	2	100616242	uc022bpq.1	-6697	MIR4673
chr4	1004830	1006259	1430	*	1431	*	5.02	3.94	5.87	-1.93	0.00333	0.0154	Promoter	4	1004940	1020686	15747	1	53834	uc003gce.3	0	FGFRL1
chr4	39045895	39047048	1154	*	1155	*	6.27	4.81	7.23	-2.42	0.00334	0.0154	Promoter	4	39046451	39127853	81403	1	51088	uc003gtp.3	0	KLHL5
chr3	13521681	13522227	547	*	548	*	3.97	2.33	4.99	-2.65	0.00335	0.0154	Promoter	3	13521715	13547924	26210	1	79885	uc003bxy.3	0	HDAC11
chr19	10982435	10983259	825	*	826	*	4.42	3.34	5.26	-1.92	0.00335	0.0154	Promoter	19	10982253	11033448	51196	1	10498	uc010dxn.3	182	CARM1
chr17	7296525	7298179	1655	*	1656	*	5.18	4.31	5.93	-1.62	0.00337	0.0155	Promoter	17	7293047	7298162	5116	2	57048	uc002ggm.2	0	PLSCR3
chr9	139137243	139137963	721	*	722	*	4.08	2.34	5.12	-2.79	0.00338	0.0155	Promoter	9	139098182	139137687	39506	2	169714	uc010nbi.2	0	QSOX2
chr19	47363650	47364800	1151	*	1152	*	5.84	4.51	6.77	-2.26	0.00338	0.0155	Distal Intergenic	19	47341423	47354203	12781	2	1175	uc002pfu.1	-9447	AP2S1
chr9	123638397	123640215	1819	*	1820	*	6.71	5.61	7.56	-1.95	0.00338	0.0155	Promoter	9	123617931	123639606	21676	2	26147	uc004bks.1	0	PHF19
chr16	30537387	30538861	1475	*	1476	*	6.42	5.5	7.19	-1.69	0.00339	0.0155	Promoter	16	30535322	30537910	2589	2	79724	uc002dyk.4	0	ZNF768
chr4	154387096	154388101	1006	*	1007	*	5.08	4.04	5.9	-1.87	0.00339	0.0155	Promoter	4	154387498	154557862	170365	1	23240	uc003inm.4	0	TMEM131L
chr19	50143010	50143641	632	*	633	*	4.6	3.35	5.5	-2.15	0.0034	0.0155	Promoter	19	50138552	50143400	4849	2	6237	uc002pop.1	0	RRAS
chr17	80605653	80607019	1367	*	1368	*	6.28	5.18	7.13	-1.96	0.00341	0.0156	Promoter	17	80572438	80606411	33974	2	56270	uc002kfq.3	0	WDR45B
chr2	27308596	27309871	1276	*	1277	*	5.87	4.7	6.75	-2.05	0.00343	0.0156	Promoter	2	27309611	27323619	14009	1	3795	uc002ril.2	0	KHK
chr7	32930635	32932092	1458	*	1459	*	5.37	4.4	6.16	-1.76	0.00343	0.0156	Promoter	7	32907778	32931468	23691	2	25948	uc003tdb.2	0	KBTBD2
chr11	46354167	46354737	571	*	572	*	3.13	1.58	4.12	-2.54	0.00344	0.0157	Promoter	11	46354455	46402104	47650	1	8525	uc001nch.2	0	DGKZ
chr9	139751176	139752040	865	*	866	*	3.56	2.33	4.46	-2.13	0.00345	0.0157	5' UTR	9	139746819	139755251	8433	1	158056	uc011mej.2	4357	MAMDC4
chr22	50984857	50988098	3242	*	3243	*	6.38	5.54	7.1	-1.56	0.00349	0.0158	Promoter	22	50986462	50989452	2991	1	113730	uc003bmi.3	0	KLHDC7B
chr2	10442228	10443455	1228	*	1229	*	6.17	5.09	7	-1.91	0.0035	0.0159	Promoter	2	10443030	10567743	124714	1	3241	uc002raj.4	0	HPCAL1
chr17	30592593	30593840	1248	*	1249	*	4.51	3.17	5.44	-2.27	0.00351	0.0159	Promoter	17	30593195	30651680	58486	1	162494	uc002hhe.1	0	RHBDL3
chr9	140008170	140009825	1656	*	1657	*	5.4	4.22	6.27	-2.05	0.00352	0.0159	Promoter	9	140004992	140009195	4204	2	29952	uc004clh.3	0	DPP7
chr12	57399758	57400670	913	*	914	*	4.4	3.27	5.26	-1.99	0.00353	0.0159	Promoter	12	57392617	57400297	7681	2	9880	uc001sml.2	0	ZBTB39
chr19	55815782	55816912	1131	*	1132	*	4.34	3.01	5.27	-2.26	0.00353	0.0159	Exon (uc002qkf.3/84446, exon 16 of 21)	19	55813602	55823903	10302	1	84446	uc031rnb.1	2180	BRSK1
chr7	24612678	24613762	1085	*	1086	*	4.33	3.16	5.21	-2.05	0.00353	0.0159	Promoter	7	24613085	24727498	114414	1	51678	uc003swx.3	0	PALS2
chr11	67069056	67069808	753	*	754	*	4.08	3.02	4.91	-1.89	0.00354	0.016	Promoter	11	67068247	67069955	1709	1	338692	uc001oki.2	809	ANKRD13D
chr8	22457059	22457706	648	*	649	*	3.98	2.51	4.95	-2.43	0.00356	0.016	Promoter	8	22457114	22461662	4549	1	541565	uc003xce.3	0	C8orf58
chr1	38470770	38471397	628	*	629	*	4.25	2.34	5.32	-2.98	0.00358	0.0161	Promoter	1	38462442	38471187	8746	2	2275	uc001cck.3	0	FHL3
chr19	1884790	1885706	917	*	918	*	5.36	3.95	6.31	-2.37	0.00359	0.0161	Promoter	19	1876975	1885518	8544	2	81926	uc002luf.3	0	ABHD17A
chr10	135050004	135051965	1962	*	1963	*	5.2	4.26	5.97	-1.71	0.00359	0.0161	Promoter	10	135051408	135055433	4026	1	27287	uc010quy.1	0	VENTX
chr19	4343352	4344081	730	*	731	*	4.29	3.02	5.2	-2.18	0.00359	0.0161	Promoter	19	4343524	4359252	15729	1	84954	uc010dtx.2	0	MPND
chr11	117102625	117103887	1263	*	1264	*	5.51	4.48	6.33	-1.84	0.00361	0.0161	Promoter	11	117103341	117156404	53064	1	257160	uc001pqt.4	0	RNF214
chr18	43418687	43419224	538	*	539	*	3.15	1.59	4.14	-2.55	0.00361	0.0161	Exon (uc002lbl.1/284266, exon 4 of 6)	18	43409056	43422521	13466	1	284266	uc010xcp.1	9631	SIGLEC15
chr19	42787450	42789512	2063	*	2064	*	6.66	5.47	7.53	-2.06	0.00362	0.0162	Promoter	19	42788817	42799949	11133	1	23152	uc002otf.1	0	CIC
chr19	1073583	1075593	2011	*	2012	*	5.94	5.04	6.71	-1.67	0.00363	0.0162	Exon (uc010xgd.2/23526, exon 4 of 23)	19	1076633	1086627	9995	1	23526	uc002lrc.2	-1040	ARHGAP45
chr2	128144589	128146176	1588	*	1589	*	6.53	5.25	7.44	-2.19	0.00363	0.0162	Distal Intergenic	2	128175996	128186822	10827	1	5624	uc002tok.3	-29820	PROC
chr19	54371759	54373360	1602	*	1603	*	5.75	4.87	6.5	-1.63	0.00364	0.0162	Promoter	19	54372660	54379689	7030	1	91663	uc002qco.3	0	MYADM
chr7	100424641	100425632	992	*	993	*	3.84	2.49	4.77	-2.28	0.00365	0.0163	Promoter	7	100400187	100425143	24957	2	2050	uc003uwn.1	0	EPHB4
chr15	75135126	75136071	946	*	947	*	6.14	4.94	7.03	-2.08	0.00368	0.0163	Promoter	15	75128459	75135552	7094	2	25989	uc002ayv.2	0	ULK3
chr6	34191550	34192325	776	*	777	*	4.67	3.47	5.55	-2.08	0.0037	0.0164	Distal Intergenic	6	34204577	34214008	9432	1	3159	uc003oit.3	-12252	HMGA1
chr19	56159374	56160121	748	*	749	*	4.2	2.95	5.1	-2.14	0.0037	0.0164	Promoter	19	56159509	56164526	5018	1	29903	uc002qls.3	0	CCDC106
chr15	93425294	93427325	2032	*	2033	*	6.27	5.2	7.11	-1.9	0.00371	0.0164	Promoter	15	93426073	93441977	15905	1	100507217	uc021svn.1	0	CHASERR
chr1	150121428	150123288	1861	*	1862	*	6.45	5.4	7.29	-1.89	0.00371	0.0164	Promoter	1	150121767	150131825	10059	1	51177	uc001ets.3	0	PLEKHO1
chr13	77600461	77601657	1197	*	1198	*	5.2	3.88	6.12	-2.24	0.00373	0.0165	Promoter	13	77579389	77601331	21943	2	26224	uc001vkd.3	0	FBXL3
chr10	126847302	126850530	3229	*	3230	*	6.51	5.43	7.36	-1.92	0.00374	0.0165	Promoter	10	126676418	126849103	172686	2	1488	uc001lif.4	0	CTBP2
chr19	2252634	2253897	1264	*	1265	*	4.74	3.82	5.51	-1.69	0.00375	0.0166	Exon (uc002lvj.2/126306, exon 5 of 7)	19	2250638	2250717	80	1	100423031	uc021umr.1	1996	MIR4321
chr17	2756043	2757439	1397	*	1398	*	4.95	3.76	5.84	-2.08	0.00375	0.0166	Intron (uc010ckd.3/23108, intron 2 of 24)	17	2699732	2941035	241304	1	23108	uc010cke.3	56311	RAP1GAP2
chr16	2390201	2392188	1988	*	1989	*	6.13	5.18	6.91	-1.73	0.00379	0.0167	Promoter	16	2325879	2390747	64869	2	21	uc002cpy.1	0	ABCA3
chr1	229761250	229762400	1151	*	1152	*	4.87	3.54	5.8	-2.26	0.0038	0.0167	Promoter	1	229728866	229761794	32929	2	27097	uc001htq.3	0	TAF5L
chr15	72611942	72612810	869	*	870	*	5.12	4.01	5.97	-1.96	0.00381	0.0167	Promoter	15	72559086	72613043	53958	2	60677	uc010biv.1	233	CELF6
chr16	88709675	88710577	903	*	904	*	4.31	3.3	5.12	-1.82	0.00381	0.0167	3' UTR	16	88705001	88706882	1882	1	27189	uc002fla.3	4674	IL17C
chr19	3061204	3063302	2099	*	2100	*	5.22	4.19	6.05	-1.86	0.00381	0.0168	Promoter	19	3052908	3062371	9464	2	166	uc002lwy.1	0	TLE5
chr12	50189864	50191057	1194	*	1195	*	4.22	3.12	5.07	-1.95	0.00383	0.0168	Promoter	12	50184929	50191177	6249	2	57701	uc001rvb.2	120	NCKAP5L
chr15	91424686	91425419	734	*	735	*	3.78	2.52	4.68	-2.16	0.00383	0.0168	3' UTR	15	91427665	91439006	11342	1	2242	uc002bpv.3	-2246	FES
chr11	62493966	62495030	1065	*	1066	*	5.15	4.19	5.94	-1.75	0.00383	0.0168	Promoter	11	62457734	62494857	37124	2	100534595	uc001nuu.2	0	HNRNPUL2-BSCL2
chr5	176797728	176798190	463	*	464	*	3.26	1.75	4.24	-2.49	0.00388	0.017	Exon (uc003mgf.3/10636, exon 11 of 15)	5	176794315	176799599	5285	1	10636	uc003mgi.3	3413	RGS14
chr12	111020436	111021209	774	*	775	*	4.76	3.3	5.73	-2.44	0.00393	0.0171	Promoter	12	110972237	111021064	48828	2	160760	uc001trh.1	0	PPTC7
chr8	29119870	29121081	1212	*	1213	*	5.55	4.08	6.52	-2.44	0.00395	0.0172	Promoter	8	28924795	29120610	195816	2	23303	uc003xhh.4	0	KIF13B
chr20	26189589	26190700	1112	*	1113	*	6.64	5.26	7.58	-2.32	0.00395	0.0172	Promoter	20	26167655	26189869	22215	2	284801	uc002wvk.3	0	MIR663AHG
chr2	30369739	30370936	1198	*	1199	*	4.58	3.52	5.41	-1.89	0.00396	0.0172	Promoter	2	30369750	30383399	13650	1	51646	uc002rmz.4	0	YPEL5
chr7	152160468	152162147	1680	*	1681	*	6.61	5.5	7.46	-1.96	0.00397	0.0172	Promoter	7	152161209	152162630	1422	1	100128822	uc011kvo.2	0	LINC01003
chr12	105629479	105630206	728	*	729	*	4.36	2.8	5.35	-2.55	0.00397	0.0172	Promoter	12	105567075	105630008	62934	2	55198	uc001tlf.1	0	APPL2
chr11	65554782	65555346	565	*	566	*	3.62	2.04	4.62	-2.58	0.00399	0.0173	Promoter	11	65554505	65564690	10186	1	5017	uc001ofp.3	277	OVOL1
chr11	64014751	64015351	601	*	602	*	3.97	2.79	4.85	-2.06	0.004	0.0173	Promoter	11	64011951	64014413	2463	2	26472	uc001nza.3	-338	PPP1R14B
chr4	15655899	15657683	1785	*	1786	*	6.13	5.08	6.95	-1.88	0.00402	0.0174	Promoter	4	15606007	15657035	51029	2	26234	uc003gob.2	0	FBXL5
chr7	156931100	156932021	922	*	923	*	5.04	3.71	5.97	-2.26	0.00405	0.0175	Promoter	7	156931655	156981988	50334	1	9690	uc003wnf.2	0	UBE3C
chr5	179635751	179636628	878	*	879	*	4.53	2.83	5.56	-2.72	0.00405	0.0175	Promoter	5	179527795	179636130	108336	2	255426	uc003mlr.3	0	RASGEF1C
chr19	50094121	50095653	1533	*	1534	*	5.88	4.93	6.66	-1.73	0.00406	0.0175	Promoter	19	50094912	50129696	34785	1	57479	uc002poo.4	0	PRR12
chr11	2905093	2908466	3374	*	3375	*	6.95	6.11	7.68	-1.57	0.00406	0.0175	Promoter	11	2904448	2906995	2548	2	1028	uc001lwr.4	0	CDKN1C
chr17	7832546	7833278	733	*	734	*	3.81	2.63	4.69	-2.06	0.00409	0.0176	Promoter	17	7825177	7832753	7577	2	9196	uc002gjm.2	0	KCNAB3
chr12	124456578	124458242	1665	*	1666	*	5.78	4.61	6.65	-2.04	0.0041	0.0177	Promoter	12	124457762	124800570	342809	1	100533183	uc021rfy.1	0	ZNF664-RFLNA
chr1	202995468	202995915	448	*	449	*	2.82	0.93	3.89	-2.97	0.00412	0.0177	Distal Intergenic	1	203003612	203047864	44253	1	8497	uc009xaj.3	-7697	PPFIA4
chr15	63892890	63893473	584	*	585	*	4.54	3.1	5.51	-2.41	0.00412	0.0177	Promoter	15	63879909	63893026	13118	2	100130855	uc002amj.3	0	USP3-AS1
chr17	48637889	48638640	752	*	753	*	3.84	2.61	4.74	-2.13	0.00413	0.0177	Promoter	17	48638429	48704832	66404	1	8913	uc002irj.2	0	CACNA1G
chr17	79360141	79361824	1684	*	1685	*	6.32	5.16	7.19	-2.03	0.00413	0.0177	Promoter	17	79349699	79359160	9462	2	100130370	uc031rev.1	-981	LINC03048
chr1	21044085	21044822	738	*	739	*	3.98	2.45	4.96	-2.52	0.00416	0.0178	Promoter	1	20990507	21044317	53811	2	57576	uc001bdr.4	0	KIF17
chr17	81099639	81101882	2244	*	2245	*	5.9	4.99	6.67	-1.68	0.00417	0.0179	Distal Intergenic	17	81041949	81052591	10643	1	284207	uc002kgi.3	57690	METRNL
chr20	17661280	17662883	1604	*	1605	*	6.11	4.74	7.05	-2.31	0.00417	0.0179	Promoter	20	17594323	17662928	68606	2	6238	uc002wpv.1	45	RRBP1
chr9	132244206	132246587	2382	*	2383	*	6.9	5.79	7.75	-1.96	0.00418	0.0179	Promoter	9	132245730	132266538	20809	1	100506190	uc004bxv.3	0	LINC00963
chr12	112035597	112037581	1985	*	1986	*	6.03	5.19	6.77	-1.57	0.00418	0.0179	Promoter	12	111890018	112037477	147460	2	6311	uc001tsh.3	0	ATXN2
chr22	39745527	39746508	982	*	983	*	4.41	3.36	5.24	-1.88	0.00419	0.0179	Promoter	22	39745954	39827887	81934	1	10454	uc003axr.3	0	TAB1
chr15	75743064	75744034	971	*	972	*	5.17	4.1	6.01	-1.91	0.0042	0.0179	Promoter	15	75661720	75743926	82207	2	25942	uc002bai.3	0	SIN3A
chr17	7287137	7287649	513	*	514	*	3.45	2.08	4.39	-2.32	0.00421	0.018	Exon (uc002ggi.4/8711, exon 5 of 13)	17	7284293	7293092	8800	1	8711	uc010cmf.3	2844	TNK1
chr20	56883794	56885338	1545	*	1546	*	5.14	4.22	5.92	-1.7	0.00422	0.018	Promoter	20	56807744	56884495	76752	2	55370	uc010gjn.1	0	PPP4R1L
chr19	1592096	1592652	557	*	558	*	4.59	2.88	5.62	-2.74	0.00422	0.018	Promoter	19	1576677	1592652	15976	2	53615	uc002ltj.3	0	MBD3
chr22	50708377	50709014	638	*	639	*	3.7	2.28	4.65	-2.38	0.00423	0.018	Promoter	22	50702142	50708779	6638	2	5600	uc003bkr.3	0	MAPK11
chr8	22436294	22437247	954	*	955	*	4.31	3.13	5.19	-2.06	0.00426	0.0181	Promoter	8	22436254	22451810	15557	1	64236	uc003xby.4	40	PDLIM2
chr8	144654491	144655438	948	*	949	*	4.24	3.23	5.06	-1.83	0.00429	0.0182	Promoter	8	144648363	144654928	6566	2	642475	uc010mff.3	0	MROH6
chr13	41238725	41241640	2916	*	2917	*	6.17	5.23	6.95	-1.72	0.00429	0.0182	Promoter	13	41129801	41240734	110934	2	2308	uc001uxl.4	0	FOXO1
chr22	29711118	29711792	675	*	676	*	3.74	2.1	4.75	-2.65	0.00431	0.0182	Promoter	22	29708922	29711745	2824	2	10633	uc003aff.4	0	RASL10A
chr1	234735434	234736458	1025	*	1026	*	5.97	4.7	6.88	-2.18	0.00431	0.0183	Distal Intergenic	1	234740015	234743860	3846	2	359948	uc009xfw.3	7402	IRF2BP2
chr5	176853631	176854229	599	*	600	*	3.86	2.74	4.71	-1.97	0.00432	0.0183	Promoter	5	176853687	176868354	14668	1	2870	uc003mgq.2	0	GRK6
chr9	72374547	72375162	616	*	617	*	4.06	2.39	5.08	-2.69	0.00432	0.0183	Promoter	9	72324438	72374876	50439	2	375743	uc004ahj.4	0	PTAR1
chr17	7750380	7751622	1243	*	1244	*	4.92	3.92	5.73	-1.81	0.00433	0.0183	Promoter	17	7750864	7757029	6166	1	23135	uc002gix.3	0	KDM6B
chr2	235404331	235406679	2349	*	2350	*	6.1	5.15	6.89	-1.74	0.00433	0.0183	Promoter	2	235401686	235405693	4008	2	10123	uc002vvn.3	0	ARL4C
chr20	43976443	43977419	977	*	978	*	5.58	4.56	6.39	-1.83	0.00434	0.0183	Promoter	20	43953929	43977064	23136	2	6385	uc002xnu.3	0	SDC4
chr2	144748886	144749377	492	*	493	*	2.77	1.23	3.76	-2.53	0.00434	0.0183	Intron (uc002tvo.3/79712, intron 5 of 8)	2	144703581	144969146	265566	2	79712	uc002tvo.3	219769	GTDC1
chr7	127228146	127229001	856	*	857	*	4.57	3.4	5.44	-2.04	0.00435	0.0184	Promoter	7	127228406	127230191	1786	1	381	uc010llb.2	0	ARF5
chr9	139376923	139377671	749	*	750	*	3.98	2.61	4.92	-2.32	0.00436	0.0184	Promoter	9	139334548	139377507	42960	2	9919	uc004chx.3	0	SEC16A
chr10	72298570	72299582	1013	*	1014	*	3.92	2.78	4.78	-2	0.00438	0.0184	Promoter	10	72299336	72328206	28871	1	27143	uc001jre.4	0	PALD1
chr3	50273480	50274002	523	*	524	*	4.08	2.71	5.02	-2.31	0.0044	0.0185	Promoter	3	50273647	50296786	23140	1	2771	uc003cyq.1	0	GNAI2
chr17	73892317	73893454	1138	*	1139	*	5.67	4.6	6.51	-1.9	0.0044	0.0185	Promoter	17	73885041	73893084	8044	2	201292	uc002jpx.4	0	TRIM65
chr16	15149132	15149982	851	*	852	*	4.03	2.72	4.96	-2.24	0.00443	0.0186	Promoter	16	15131710	15149936	18227	2	123803	uc002ddd.4	0	NTAN1
chr12	57480592	57483237	2646	*	2647	*	6.78	5.86	7.56	-1.7	0.00444	0.0186	Promoter	12	57482677	57489259	6583	1	4665	uc001smz.3	0	NAB2
chr9	140335815	140336297	483	*	484	*	3.08	1.58	4.06	-2.48	0.00446	0.0187	Promoter	9	140328816	140335901	7086	2	377841	uc004cmw.3	0	ENTPD8
